Symbol,Description,Price,Price - Currency,Price change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month
AME,African Media Entertainment Limited,4011,ZAC,0.24993751562109473,-0.9629629629629629,0.22488755622188905,-7.793103448275862,-10.846854856634808,-6.72093023255814,2.8197897974878234,84.32904411764706,-44.291666666666664,597.5652173913044,0.255873458943944,0.08940637931876096
CCC,Cilo Cybin Holdings Limited,90,ZAC,9.75609756097561,11.11111111111111,-10,-52.63157894736842,-66.66666666666667,-58.13953488372093,-74.28571428571429,-77.5,-77.5,-77.5,2.941176470588235,4.593355248435465
PPR,Putprop Limited,580,ZAC,0,-3.3333333333333335,28.88888888888889,-3.3333333333333335,65.71428571428571,-3.3333333333333335,92.69102990033223,92.05298013245033,-3.3333333333333335,49.6249058394989,9.66748965320394,12.513209703461804
DLT,Delta Property Fund Limited,34,ZAC,0,3.0303030303030303,-10.526315789473685,-5.555555555555555,9.67741935483871,-8.108108108108109,61.904761904761905,13.333333333333334,-95.05813953488372,-95.90854392298435,0.606060606060606,3.193376957042786
HUG,Huge Group Limited,149,ZAC,0,0,4.929577464788732,3.4722222222222223,11.194029850746269,0,-20.74468085106383,-74.08695652173913,-72.66055045871559,-46.90476139569921,3.186274509803922,2.6801412769440156
TMT,Trematon Capital Investments Limited,110,ZAC,-0.9009009009009009,-8.333333333333334,-0.9009009009009009,1.8518518518518519,-8.333333333333334,5.769230769230769,-35.294117647058826,-62.71186440677966,-65.07936507936508,450,0.2272727272727286,1.3713219148001752
ISB,Insimbi Industrial Holdings Limited,70,ZAC,0,0,1.4492753623188406,6.0606060606060606,2.9411764705882355,-2.7777777777777777,7.6923076923076925,-30,-39.130434782608695,-12.5,7.6923076923076925,2.168831168831169
PMV,Primeserv Group Limited,275,ZAC,1.4760147601476015,-1.7857142857142858,9.56175298804781,-14.0625,-7.407407407407407,-7.718120805369128,22.22222222222222,180.6122448979592,450,1275,1.6653345369377348e-15,0.6717171717171709
SOH,South Ocean Holdings Limited,95,ZAC,0,0,-8.653846153846153,-40.993788819875775,0,-10.377358490566039,-39.87341772151899,25,111.11111111111111,-87.58169934640523,-1.7763568394002505e-15,1.0263157894736847
AOO,African and Overseas Enterprises Limited,2000,ZAC,6.3264221158958,6.3264221158958005,6.3264221158958005,6.3264221158958005,6.3264221158958005,0,23.076923076923077,11.11111111111111,81.81818181818181,400,0,0
NCS,Nictus Ltd.,250,ZAC,0,13.122171945701357,15.2073732718894,18.48341232227488,26.262626262626263,-12.280701754385966,28.205128205128204,177.77777777777777,284.61538461538464,212.5,0,4
TRL,Trellidor Holdings Ltd.,127,ZAC,0.7936507936507936,-2.3076923076923075,-3.787878787878788,-13.605442176870747,-29.444444444444443,-31.72043010752688,-37.12871287128713,-61.04294478527607,-74.6,-79.51612903225806,-5.551115123125783e-17,0.5890609827617701
MTU,Mantengu Limited,37,ZAC,0,19.35483870967742,0,-7.5,-40.32258064516129,-26,-37.28813559322034,-98.64762078117079,-98.64762078117079,-99.87705643465189,8.906512605042018,11.429015577414384
RHB,RH Bophelo Ltd.,170,ZAC,3.0303030303030303,2.4096385542168677,-2.2988505747126435,-22.374429223744293,-24.444444444444443,-15,6.25,-69.0909090909091,-83.33333333333333,-83.33333333333333,0.30303030303030387,0.24242424242422791
BIK,Brikor Limited,12,ZAC,0,0,-14.285714285714286,-14.285714285714286,0,-14.285714285714286,-20,-93.14285714285714,33.333333333333336,-94,30,10.000000000000004
SKA,Shuka Minerals PLC,64,ZAC,6.666666666666667,-18.9873417721519,-20,-28.88888888888889,-55.86206896551724,-55.55555555555556,-57.333333333333336,-57.333333333333336,-57.333333333333336,-57.333333333333336,0,6.100217864923739
RNG,Randgold & Exploration Company Ltd,111,ZAC,1.834862385321101,1.834862385321101,20.652173913043477,11,60.869565217391305,56.33802816901409,46.05263157894737,-20.714285714285715,-55.6,-71.64327236636892,0.18181818181818082,3.7290977612883314
TLM,TeleMasters Holdings Ltd.,130,ZAC,0,0,-34.01015228426396,-34.343434343434346,31.31313131313131,41.30434782608695,30,-10.344827586206897,31.31313131313131,-19.753086419753085,4.440892098500626e-16,-2.220446049250313e-16
LAB,Labat Africa Ltd,3,ZAC,0,0,-40,-62.5,-40,-62.5,-40,-87.5,-90.9090909090909,-70.6823678874203,9.999999999999993,15.98781676413256
XII,Numeral Limited,35,ZAC,9.375,9.375,0,-12.5,1650,1650,3400,3400,3400,3400,0,8.333333333333357
VIS,Visual International Holdings Ltd.,3,ZAC,-25,0,0,-25,-25,0,0,-25,-82.3529411764706,-95,11.11111111111113,8.91330891330894
EUZ,Europa Metals Limited,24,ZAC,-4,-4,14.285714285714286,-48.93617021276596,-71.42857142857143,-73.03370786516854,-4,-89.56521739130434,-99.31428571428572,-99.904,1.9999999999999982,0.7999999999999997
BAC,Africa Bitcoin Corporation Limited,500,ZAC,0,-48.717948717948715,-49.949949949949946,-52.15311004784689,-54.54545454545455,-37.5,-44.44444444444444,-44.44444444444444,-44.44444444444444,-44.44444444444444,0.1668002672010727,23.4044967701832
